RELAX,0.12996172904968262,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08
RELAX,0.1918807029724121,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08
RELAX,0.2568175792694092,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08
RELAX,0.31667375564575195,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08
RELAX,0.3785064220428467,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08
RELAX,0.44394540786743164,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08
RELAX,0.502439022064209,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08
RELAX,0.5661158561706543,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08,2.7072537541947348e-08
RELAX,0.6317336559295654,4868.198928396888,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774
RELAX,0.6917200088500977,4868.198928396888,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774
RELAX,0.752589225769043,4868.198928396888,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774
RELAX,0.8170905113220215,4868.198928396888,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774
RELAX,0.8813326358795166,4868.198928396888,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774
RELAX,0.9393479824066162,4868.198928396888,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774
RELAX,1.0037949085235596,4868.198928396888,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774
RELAX,1.0680875778198242,4868.198928396888,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774,608.0074879957774
RELAX,1.1288065910339355,1143.309439795462,194.8713456559972,194.8713456559972,194.8713456559972,194.8713456559972,194.8713456559972,194.8713456559972,194.8713456559972
